original_val,count
-108,1
-99,1
-97,1
-91,1
-88,1
-87,1
-82,1
-81,1
-80,1
-76,2
-73,1
-66,1
-65,1
-63,1
-59,4
-57,1
-55,1
-54,1
-51,1
-50,1
-46,1
-44,2
-43,2
-42,1
-41,1
-40,2
-39,1
-38,3
-37,3
-36,3
-35,3
-34,1
-33,1
-32,4
-31,4
-30,5
-29,6
-28,5
-27,8
-26,9
-25,4
-24,9
-23,6
-22,9
-21,10
-20,7
-19,10
-18,11
-17,14
-16,9
-15,19
-14,17
-13,38
-12,36
-11,52
-10,68
-9,102
-8,183
-7,311
-6,519
-5,1011
-4,2396
-3,6088
-2,17201
-1,45240
0,142129
1,261760
2,487727
3,749978
4,919995
5,950075
6,859996
7,719401
8,580171
9,475415
10,403949
11,355515
12,320291
13,295128
14,278048
15,268662
16,268978
17,273255
18,279562
19,288328
20,291989
21,300245
22,310917
23,324072
24,337315
25,346683
26,352459
27,358993
28,370343
29,386399
30,396810
31,400768
32,403536
33,407427
34,407796
35,411481
36,423519
37,432206
38,434665
39,435807
40,432873
41,427257
42,417587
43,404429
44,384884
45,360634
46,338499
47,325957
48,318654
49,310198
50,298421
51,290937
52,288505
53,282426
54,277031
55,263531
56,248898
57,238625
58,232271
59,227002
60,221967
61,218405
62,218089
63,215435
64,209494
65,203307
66,197986
67,195320
68,196192
69,196495
70,195403
71,183366
72,166532
73,147886
74,129609
75,116881
76,108693
77,105981
78,107042
79,104374
80,100555
81,97452
82,95082
83,92640
84,89866
85,88014
86,85668
87,86395
88,84875
89,83501
90,80897
91,77784
92,75451
93,72458
94,69864
95,67578
96,64619
97,61082
98,58878
99,56302
100,54491
101,54442
102,53855
103,54215
104,56200
105,59156
106,61566
107,61792
108,61629
109,61315
110,60109
111,58488
112,56403
113,55734
114,56831
115,57078
116,58205
117,58361
118,59962
119,58944
120,56849
121,53379
122,50900
123,49242
124,47767
125,47596
126,47241
127,47410
128,46804
129,45891
130,45318
131,45046
132,43923
133,42450
134,41215
135,40719
136,40329
137,39997
138,39835
139,40317
140,40982
141,40807
142,39971
143,39435
144,38410
145,38575
146,38326
147,37561
148,36923
149,35590
150,35424
151,34508
152,34528
153,33528
154,32653
155,32355
156,31472
157,31163
158,30999
159,30371
160,29455
161,28335
162,27203
163,25994
164,25856
165,24655
166,23931
167,23145
168,23144
169,22547
170,21351
171,20782
172,20490
173,20249
174,20463
175,20269
176,19404
177,19338
178,19175
179,18850
180,18672
181,18557
182,18480
183,18292
184,18304
185,18427
186,17987
187,17702
188,17677
189,16995
190,16715
191,16193
192,15964
193,15580
194,15185
195,14854
196,14736
197,14551
198,14387
199,14256
200,13845
201,13615
202,13009
203,12787
204,12431
205,12060
206,11741
207,11150
208,10783
209,10321
210,9630
211,9424
212,9331
213,9150
214,8873
215,8668
216,8338
217,8036
218,8007
219,8086
220,8005
221,7927
222,7504
223,7333
224,7361
225,7025
226,6927
227,6737
228,6607
229,6542
230,6289
231,6058
232,5919
233,5666
234,5733
235,5533
236,5323
237,5107
238,5076
239,4826
240,4899
241,4900
242,4818
243,4818
244,4788
245,4685
246,4566
247,4538
248,4609
249,4514
250,4526
251,4464
